SOC,Chg voltage [V],Dchg voltage [V],OCV [V]
0.663,3.8977581631026728,3.870000895528362,3.883879529315517
0.664,3.89916399631365,3.8710871086966416,3.885125552505146
0.665,3.900400053271244,3.8724655341850736,3.886432793728159
0.666,3.9014682875588638,3.8735494509729227,3.8875088692658935
0.667,3.9024267056315636,3.8747449,3.888585802815782
0.668,3.9037371,3.875820840832882,3.889778970416441
0.669,3.9049891855119583,3.8771508,3.891069992755979
0.67,3.9060628,3.8785384500961873,3.892300625048094
0.671,3.9072167540048657,3.879729942883458,3.8934733484441617
0.672,3.9083902480908583,3.8811001484888066,3.8947451982898325
0.673,3.9096057507302264,3.8821103721162737,3.89585806142325
0.674,3.9108337441044547,3.88318931875989,3.897011531432172
0.675,3.911797780558201,3.88445245431066,3.8981251174344305
0.676,3.913177923154002,3.885648910331875,3.8994134167429384
0.677,3.9141773471712775,3.8869850717152876,3.9005812094432826
0.678,3.9156466,3.8881603038309707,3.9019034519154854
0.679,3.9166750553762952,3.88953722866976,3.9031061420230273
0.68,3.9179493233323432,3.8906282553616607,3.904288789347002
0.681,3.9188709021159887,3.8915927956800798,3.905231848898034
0.682,3.9201644689265627,3.8929904,3.9065774344632813
0.683,3.921191954725607,3.894149853527751,3.907670904126679
0.684,3.9225438,3.8953403352660123,3.9089420676330064
0.685,3.923690693542747,3.896492383230969,3.910091538386858
0.686,3.9247494,3.8977257659439126,3.9112375829719563
0.687,3.925992468559342,3.89912051937608,3.9125564939677107
0.6880000000000001,3.9271553,3.9002927347368463,3.9137240173684233
0.6890000000000001,3.928307486167934,3.9012671738932303,3.914787330030582
0.6900000000000001,3.9294891059189268,3.9024420989255555,3.915965602422241
0.6910000000000001,3.9305426533409737,3.9037494202464775,3.9171460367937256
0.6920000000000001,3.9318459725421104,3.9050193653828713,3.918432668962491
0.6930000000000001,3.932968100878214,3.9060851372006034,3.9195266190394085
0.6940000000000001,3.9340925,3.907350136504183,3.9207213182520917
0.6950000000000001,3.935455368859654,3.9085243290999365,3.9219898489797953
0.6960000000000001,3.936482730257945,3.9098673942546642,3.9231750622563046
0.6970000000000001,3.937619369377745,3.9109990982775718,3.9243092338276586
0.6980000000000001,3.9387758931847707,3.9118740947632658,3.9253249939740185
0.6990000000000001,3.9399941323426257,3.913420410200267,3.9267072712714466
0.7000000000000001,3.941200308511162,3.9143581944754917,3.9277792514933267
0.7010000000000001,3.9424488965169853,3.915508623466642,3.9289787599918133
0.7020000000000001,3.943359348194826,3.9167889644343354,3.9300741563145807
0.7030000000000001,3.9447764686812334,3.9181254117809323,3.931450940231083
0.704,3.945868136515383,3.9192820917231814,3.932575114119282
0.705,3.947065228580462,3.9202944550191035,3.9336798417997825
0.706,3.9482865150067217,3.9216005137019683,3.934943514354345
0.707,3.9493706,3.922661505837123,3.9360160529185615
0.708,3.950675209985046,3.9239325852384908,3.9373038976117685
0.709,3.9517205410554244,3.9249506328586348,3.9383355869570296
0.71,3.9528968354754075,3.9260818840234646,3.939489359749436
0.711,3.954195569929056,3.927532155555173,3.9408638627421144
0.712,3.9551219138828753,3.9285216164356864,3.941821765159281
0.713,3.9563954888491732,3.929864560552532,3.943130024700853
0.714,3.9576712,3.9311595406296975,3.944415370314849
0.715,3.958745466317244,3.9322879,3.9455166831586217
0.716,3.959851167307931,3.9332412790089415,3.9465462231584363
0.717,3.9609191,3.9346067940336704,3.947762947016835
0.718,3.9623206764377628,3.935760689014556,3.9490406827261593
0.719,3.963282872271853,3.9369651374192647,3.950124004845559
0.72,3.9644268614273015,3.9382629,3.9513448807136506
0.721,3.9657711314975646,3.9393504733629907,3.952560802430278
0.722,3.966806460861861,3.9405414951061317,3.9536739779839962
0.723,3.9679529612176396,3.941796453442382,3.954874707330011
0.724,3.969164577717367,3.942852545165688,3.9560085614415277
0.725,3.9703343462798544,3.9439130842648544,3.9571237152723544
0.726,3.9716258,3.9451698273769673,3.9583978136884834
0.727,3.9725962100620693,3.9466693058338156,3.9596327579479427
0.728,3.973780697392387,3.947575051022203,3.960677874207295
0.729,3.9750342,3.9488498055695103,3.961942002784755
0.73,3.976085605332515,3.9500923,3.963088952666258
0.731,3.977427086988425,3.9511961778570224,3.9643116324227234
0.732,3.9785631,3.952669298066364,3.9656161990331817
0.733,3.979517491717729,3.9536211,3.9665692958588643
0.734,3.9808674664680335,3.9547088595499837,3.9677881630090086
0.735,3.9819459353103777,3.9557594725462333,3.9688527039283055
0.736,3.9832142474074104,3.9570388529048373,3.970126550156124
0.737,3.9843184222853876,3.9582671744816076,3.9712927983834976
0.738,3.9855240045840192,3.9593633926868743,3.9724436986354466
0.739,3.986550972684098,3.9606642112174373,3.973607591950768
0.74,3.9880212647647215,3.961963145558059,3.9749922051613904
0.741,3.9890422283784517,3.9630415893429354,3.9760419088606938
0.742,3.9903595461483934,3.9641674,3.9772634730741965
0.743,3.991460039415236,3.9653871620881636,3.9784236007516998
0.744,3.9925753221701243,3.966696098903709,3.9796357105369164
0.745,3.9936707780535663,3.967810976136889,3.9807408770952275
0.746,3.9948161469947165,3.96889528507188,3.9818557160332984
0.747,3.9961991184251207,3.970167584844521,3.9831833516348207
0.748,3.997356741213899,3.971317009240226,3.9843368752270623
0.749,3.9984713660759987,3.9725590845087524,3.9855152252923753
0.75,3.999676449094927,3.9736333848731396,3.9866549169840333
0.751,4.000897428394866,3.975008968356153,3.98795319837551
0.752,4.002056395518757,3.9762103913310076,3.9891333934248823
0.753,4.003206631641006,3.9772596643082405,3.990233147974623
0.754,4.004248237036019,3.9786578014376235,3.991453019236821
0.755,4.005543175860144,3.979858196438722,3.9927006861494325
0.756,4.006778141199454,3.9810866329754915,3.9939323870874723
0.757,4.007844096184088,3.982035074981724,3.994939585582906
0.758,4.0092734817389095,3.983285549453102,3.996279515596006
0.759,4.010291286049518,3.984430879417809,3.997361082733663
0.76,4.011504533047959,3.9857374810440227,3.998621007045991
0.761,4.012802242467135,3.9870241,3.9999131712335676
0.762,4.013756358996654,3.9881784395686704,4.000967399282662
0.763,4.015007395228154,3.9892997701483206,4.002153582688237
0.764,4.016244156358111,3.9906121132430528,4.003428134800582
0.765,4.017434223270816,3.9918764,4.004655311635408
0.766,4.018466957422987,3.993027157263275,4.005747057343131
0.767,4.020033754989841,3.994339630775355,4.007186692882598
0.768,4.020977948764627,3.995576152885747,4.008277050825187
0.769,4.022278469780255,3.996655340058191,4.009466904919223
0.77,4.023436499747953,3.997872135972339,4.010654317860146
0.771,4.024729196639754,3.998947494547654,4.011838345593704
0.772,4.0260023654895445,4.000217,4.013109682744773
0.773,4.0270839,4.0015402,4.01431205
0.774,4.0284044234250915,4.0026631,4.015533761712546
0.775,4.0294895,4.003923105407168,4.016706302703584
0.776,4.03074363870499,4.005328990206247,4.018036314455619
0.777,4.032016798331697,4.006389393150942,4.01920309574132
0.778,4.033061280047321,4.007371072550688,4.020216176299005
0.779,4.034261296311099,4.0088382,4.021549748155549
0.78,4.035416474206032,4.010176874831264,4.0227966745186485
0.781,4.036616531496922,4.011327266129708,4.023971898813315
0.782,4.0378898232964255,4.012512981823151,4.025201402559788
0.783,4.039265464216507,4.0136718270645675,4.026468645640538
0.784,4.040198141285886,4.014969542249005,4.027583841767445
0.785,4.041436122638682,4.016141998036484,4.0287890603375835
0.786,4.0428028,4.017369777218167,4.030086288609083
0.787,4.043760670258277,4.018672881576696,4.031216775917486
0.788,4.045071517802151,4.0197689044899425,4.0324202111460465
0.789,4.046174273348443,4.021201018970414,4.033687646159429
0.79,4.047584033987142,4.022339863490653,4.034961948738897
0.791,4.048678455689978,4.023680121265369,4.0361792884776735
0.792,4.049848552721765,4.024835996308885,4.037342274515325
0.793,4.051107240292452,4.026091331049844,4.038599285671148
0.794,4.052354849348852,4.027349581616629,4.039852215482741
0.795,4.0536927684470125,4.0284257206710805,4.0410592445590465
0.796,4.05465208478433,4.029807457610658,4.042229771197494
0.797,4.055946811164836,4.0308533,4.043400055582419
0.798,4.057188999403947,4.032402983273325,4.044795991338637
0.799,4.058293504758304,4.033378934270779,4.045836219514541
0.8,4.059416768843937,4.034649358977903,4.04703306391092
0.801,4.060975508203764,4.036005952020142,4.048490730111953
0.802,4.062054186509788,4.03730883903035,4.04968151277007
0.803,4.063210235177425,4.03839915528439,4.050804695230907
0.804,4.064617052356766,4.039568694526206,4.052092873441486
0.805,4.0656912566474555,4.040812214206945,4.0532517354272
0.806,4.0669112547373425,4.042161,4.054536127368671
0.807,4.068073974686491,4.043319031822684,4.0556965032545875
0.808,4.069233250069861,4.044603288794546,4.056918269432204
0.809,4.070485066745615,4.045831863162907,4.058158464954261
0.81,4.071771666521694,4.0471334,4.059452533260847
0.811,4.072958,4.0482564,4.0606072
0.812,4.074034753951631,4.049589540845722,4.061812147398676
0.8130000000000001,4.075475793685918,4.050745737198092,4.063110765442005
0.8140000000000001,4.0765266,4.052021635015341,4.06427411750767
0.8150000000000001,4.0778098,4.0531145484506395,4.06546217422532
0.8160000000000001,4.0790220021550985,4.054317825174821,4.06666991366496
0.8170000000000001,4.080363792204269,4.055562672381415,4.067963232292842
0.8180000000000001,4.081378084594518,4.056931268619914,4.069154676607216
0.8190000000000001,4.082582888853033,4.058280667049219,4.070431777951127
0.8200000000000001,4.083974674167162,4.059257183790396,4.071615928978779
0.8210000000000001,4.085076740865984,4.06071363744803,4.072895189157007
0.8220000000000001,4.086142805020422,4.061886455017058,4.074014630018739
0.8230000000000001,4.087444381913955,4.0631985703982565,4.075321476156105
0.8240000000000001,4.088823616814472,4.0645268536076875,4.07667523521108
0.8250000000000001,4.0898399,4.065429552816984,4.077634726408492
0.8260000000000001,4.091158061544422,4.0669827,4.079070380772211
0.8270000000000001,4.0923262,4.0681830379390265,4.080254618969513
0.8280000000000001,4.093665858117124,4.069121708214034,4.081393783165579
0.8290000000000001,4.094743586152989,4.070373683210683,4.082558634681836
0.8300000000000001,4.096045858898045,4.071942023364846,4.083993941131446
0.8310000000000001,4.097169579606278,4.0731983,4.085183939803139
0.8320000000000001,4.098401885787184,4.074324111422186,4.0863629986046845
0.833,4.0997443,4.0754843,4.0876143
0.834,4.100746540592897,4.0767140804327235,4.08873031051281
0.835,4.1018696,4.0780106,4.0899401
0.836,4.1034260634224635,4.078967982666369,4.091197023044416
0.837,4.1045672912180144,4.080492191813823,4.092529741515919
0.838,4.10558545081561,4.08169461816076,4.093640034488185
0.839,4.106802,4.082899805795176,4.094850902897588
0.84,4.107979679182914,4.084062790468264,4.096021234825589
0.841,4.109428022391963,4.08528979056892,4.097358906480442
0.842,4.1104846795805505,4.086431638106998,4.0984581588437745
0.843,4.111545478437991,4.08768161604994,4.099613547243965
0.844,4.1127534019648095,4.08894383753488,4.100848619749845
0.845,4.114212792649304,4.090101427103159,4.102157109876231
0.846,4.1152935584474575,4.091489680982098,4.1033916197147775
0.847,4.116445894190808,4.092666073449668,4.104555983820238
0.848,4.117477947247371,4.09388360504553,4.105680776146451
0.849,4.1187155705832685,4.0950928,4.106904185291635
0.85,4.119939128207575,4.0961757,4.108057414103787
0.851,4.121193332182491,4.097490321118689,4.10934182665059
0.852,4.12256569354844,4.0989337162532005,4.110749704900821
0.853,4.1236371243135475,4.099903522667484,4.111770323490516
0.854,4.124702473685576,4.1013885,4.113045486842788
0.855,4.125882958067211,4.102337896410974,4.114110427239092
0.856,4.12715654579126,4.103573574406819,4.115365060099039
0.857,4.1283453740886245,4.104785472597006,4.116565423342815
0.858,4.129595436438644,4.1061075889519,4.117851512695272
0.859,4.1306013228489125,4.107319774135824,4.118960548492368
0.86,4.1317947203634775,4.108534677654844,4.120164699009161
0.861,4.132995865833194,4.1096091,4.121302482916597
0.862,4.134269390761603,4.11082944850685,4.122549419634227
0.863,4.135322580966876,4.1119747,4.123648640483438
0.864,4.136787736272627,4.11322414437002,4.125005940321323
0.865,4.137775392995515,4.1144398494438414,4.126107621219678
0.866,4.138756737798075,4.115672204893026,4.1272144713455505
0.867,4.140143602771282,4.116919944453731,4.128531773612506
0.868,4.1411276,4.118027197867811,4.129577398933906
0.869,4.142462111459526,4.119137527955855,4.130799819707691
0.87,4.143632438432454,4.120439105680468,4.1320357720564616
0.871,4.145057050633177,4.121410240472198,4.1332336455526875
0.872,4.145872373942386,4.122814632572136,4.134343503257261
0.873,4.147370921136142,4.123984999900858,4.1356779605185
0.874,4.148237276222455,4.125141952555336,4.136689614388896
0.875,4.149505720688064,4.12627241426935,4.1378890674787066
0.876,4.150570589543764,4.127610983575789,4.139090786559777
0.877,4.151755286179558,4.128806728376103,4.140281007277831
0.878,4.152960282022144,4.129893167860409,4.141426724941276
0.879,4.154206012558971,4.1310165281790745,4.142611270369023
0.88,4.1554832,4.132246024714375,4.143864612357188
0.881,4.156531723275165,4.133232853404919,4.1448822883400425
0.882,4.157596002299827,4.134583941670723,4.146089971985274
0.883,4.1588116,4.135658216443197,4.1472349082215985
0.884,4.1600142161633435,4.137039501056001,4.148526858609673
0.885,4.161113944544188,4.138186347798352,4.14965014617127
0.886,4.162253291444349,4.139257363163172,4.150755327303761
0.887,4.163408406135737,4.140606749875694,4.1520075780057155
0.888,4.164687876679974,4.14160045599066,4.153144166335316
0.889,4.165632933546975,4.1426562626452235,4.154144598096099
0.89,4.166951103890312,4.143943470564538,4.155447287227425
0.891,4.168331287580963,4.145126718932751,4.1567290032568565
0.892,4.169339236634268,4.14650407391932,4.157921655276794
0.893,4.170469251947221,4.1475799538115625,4.159024602879391
0.894,4.171739040074174,4.148521355225137,4.160130197649655
0.895,4.172540898948104,4.149846570571218,4.161193734759661
0.896,4.173885627527867,4.151016629648892,4.16245112858838
0.897,4.175157933875502,4.15237122602255,4.163764579949026
0.898,4.176162815546141,4.153313692757396,4.164738254151769
0.899,4.177317783069728,4.1544805,4.165899141534863
0.9,4.178369763914462,4.155670693626301,4.167020228770381
0.901,4.179617096525476,4.1567068297725696,4.168161963149023
0.902,4.180679866367312,4.158012653722025,4.1693462600446685
0.903,4.181945903484321,4.159066804353244,4.170506353918782
0.904,4.182971663158652,4.160110789929459,4.171541226544056
0.905,4.183995824035906,4.1613779,4.172686862017953
0.906,4.1854435324664365,4.162539289602203,4.17399141103432
0.907,4.1865111576713145,4.163736959949948,4.175124058810631
0.908,4.187516131631636,4.164905272749021,4.176210702190328
0.909,4.188666612663985,4.1661841643619715,4.177425388512978
0.91,4.189837865543985,4.16718479112169,4.178511328332837
0.911,4.19087641564458,4.168341252843304,4.179608834243942
0.912,4.1920943,4.169547095676219,4.18082069783811
0.913,4.193304504248958,4.1707611,4.182032802124478
0.914,4.1943681066878575,4.1718841,4.183126103343929
0.915,4.1955829,4.172885724457615,4.184234312228807
0.916,4.19655191782675,4.17400652104361,4.185279219435181
0.917,4.197864037389632,4.17519732007153,4.1865306787305805
0.918,4.198893541965896,4.176415362649614,4.187654452307755
0.919,4.2000021158900385,4.1777163042210885,4.188859210055563
0.92,4.201114655926843,4.1785808,4.189847727963421
0.921,4.2022348014666235,4.179825794183192,4.191030297824907
0.922,4.203471402362952,4.181061444369828,4.19226642336639
0.923,4.204625070419863,4.182258625354848,4.193441847887355
0.924,4.2056118987245545,4.1832565870264276,4.1944342428754915
0.925,4.206701235502408,4.184544105969428,4.195622670735918
0.926,4.208099701950822,4.185593407613148,4.196846554781985
0.927,4.20887288603379,4.186608237179842,4.197740561606816
0.928,4.210010206735204,4.1877632,4.198886703367602
0.929,4.211246778635434,4.188959307374665,4.20010304300505
0.93,4.2124524638056355,4.190273033645071,4.201362748725353
0.931,4.213545779991902,4.1913703695094116,4.202458074750657
0.932,4.214813670978618,4.192650693071429,4.203732182025023
0.933,4.215870060328001,4.193546418942079,4.20470823963504
0.934,4.216855792109838,4.1947808,4.205818296054919
0.935,4.217841632744988,4.1959406940773984,4.206891163411193
0.936,4.219114829739997,4.196989171000231,4.208052000370114
0.937,4.220386318138352,4.198313984281384,4.209350151209868
0.9380000000000001,4.221419803352532,4.199432113957411,4.210425958654971
0.9390000000000001,4.2224593161192745,4.2005765770032335,4.211517946561254
0.9400000000000001,4.223812206475597,4.202006622198531,4.212909414337064
0.9410000000000001,4.224984970010178,4.202940966780963,4.21396296839557
0.9420000000000001,4.226275092244704,4.204003137397777,4.21513911482124
0.9430000000000001,4.226928955690903,4.204954686110578,4.21594182090074
0.9440000000000001,4.2283044,4.206814241080346,4.217559320540174
0.9450000000000001,4.22956140960698,4.207413882329553,4.218487645968267
0.9460000000000001,4.230677327431647,4.2088799,4.219778613715824
0.9470000000000001,4.231666132720997,4.210156507483904,4.22091132010245
0.9480000000000001,4.232933271859378,4.211185497145688,4.222059384502533
0.9490000000000001,4.234077469936066,4.212261306461505,4.2231693881987855
0.9500000000000001,4.2352815,4.2136185302771025,4.224450015138551
0.9510000000000001,4.236255135179288,4.215114830451455,4.2256849828153715
0.9520000000000001,4.237508586129333,4.2161779,4.226843243064666
0.9530000000000001,4.238794268940803,4.217196582177758,4.22799542555928
0.9540000000000001,4.240008341866212,4.218459772432956,4.229234057149585
0.9550000000000001,4.241083521752496,4.2197167222682115,4.230400122010353
0.9560000000000001,4.242076632370239,4.221038481062301,4.23155755671627
0.9570000000000001,4.243405398673469,4.222135797809029,4.232770598241249
0.9580000000000001,4.2447052,4.22375485956479,4.234230029782395
0.9590000000000001,4.245683169733552,4.224385395751261,4.235034282742406
0.96,4.2469907,4.226017737871693,4.236504218935846
0.961,4.248227855083248,4.22717350527889,4.237700680181069
0.962,4.249364199720778,4.22883433406952,4.239099266895149
0.963,4.250643772404508,4.230090961253383,4.240367366828945
0.964,4.251664782686983,4.231402056262406,4.2415334194746945
0.965,4.2529668415845,4.232633318641961,4.242800080113231
0.966,4.254308489057305,4.233864755016998,4.244086622037152
0.967,4.255493475399759,4.234958848216064,4.245226161807912
0.968,4.256671842216938,4.236695583029691,4.246683712623314
0.969,4.2579339031257994,4.238166885865612,4.2480503944957055
0.97,4.259225397112676,4.238990554036977,4.249107975574827
0.971,4.260507421912452,4.240493924744347,4.2505006733284
0.972,4.261682692434684,4.24200172406278,4.251842208248732
0.973,4.2628303,4.243432943458624,4.253131621729312
0.974,4.2641535,4.2452094737523,4.25468148687615
0.975,4.265571000534834,4.246697066767151,4.2561340336509925
0.976,4.266986544770659,4.247923413253709,4.257454979012184
0.977,4.267868277396191,4.249189494675356,4.258528886035774
0.978,4.269397349736939,4.250894512209364,4.2601459309731515
0.979,4.270712939091811,4.252143007316903,4.261427973204357
0.98,4.271819240644741,4.253952973932526,4.262886107288633
0.981,4.273142708465844,4.255417038296447,4.264279873381145
0.982,4.274599663317996,4.256618897726612,4.265609280522304
0.983,4.275923949535109,4.258508868496583,4.267216409015846
0.984,4.277461813096004,4.2600870806126405,4.268774446854322
0.985,4.278525336253962,4.261565000323775,4.270045168288869
0.986,4.2800331,4.263341746045301,4.27168742302265
0.987,4.28131485056038,4.26483243003962,4.2730736403
0.988,4.282675951680232,4.266552305459446,4.274614128569839
0.989,4.283913536158669,4.268138647320397,4.276026091739533
0.99,4.285627684988157,4.270039264400936,4.277833474694546
0.991,4.286707591617904,4.271904617272702,4.279306104445303
0.992,4.288497958507314,4.273456883182668,4.280977420844991
0.993,4.289754028510392,4.275386752647338,4.282570390578865
0.994,4.291005411880619,4.277199086081737,4.284102248981178
0.995,4.292465661207432,4.279189591683083,4.285827626445258
0.996,4.293974278783754,4.280956851197174,4.287465564990464
0.997,4.295612360035499,4.283070186627117,4.289341273331308
0.998,4.296875,4.284984996623294,4.290929998311647
0.999,4.298476602489404,4.287480953785797,4.2929787781376
1.0,4.2998424,4.2932258,4.296534100000001
